"date","year","month","day","weeknr","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","covid_cases_bs","pm25","temperature","precipitation","mode","total_per_mode"
2020-11-16,2020,11,16,47,-27.5866666666667,-2.59848484848485,0.504761904761905,-27.4615384615385,-16.3867403314917,9.53146853146853,743,10.0050595238095,6.8,18.1,"total_fahrzeug",1700079
2020-11-16,2020,11,16,47,-27.5866666666667,-2.59848484848485,0.504761904761905,-27.4615384615385,-16.3867403314917,9.53146853146853,743,10.0050595238095,6.8,18.1,"total_oev",1615000
2020-11-16,2020,11,16,47,-27.5866666666667,-2.59848484848485,0.504761904761905,-27.4615384615385,-16.3867403314917,9.53146853146853,743,10.0050595238095,6.8,18.1,"total_fuss",292548
2020-11-16,2020,11,16,47,-27.5866666666667,-2.59848484848485,0.504761904761905,-27.4615384615385,-16.3867403314917,9.53146853146853,743,10.0050595238095,6.8,18.1,"total_velo",367375
2020-11-23,2020,11,23,48,-22.7702702702703,0.825757575757576,-9.69230769230769,-27.5,-15.0718232044199,8.83216783216783,661,18.9413095238095,6.8,18.1,"total_fahrzeug",1670450
2020-11-23,2020,11,23,48,-22.7702702702703,0.825757575757576,-9.69230769230769,-27.5,-15.0718232044199,8.83216783216783,661,18.9413095238095,6.8,18.1,"total_oev",1581000
2020-11-23,2020,11,23,48,-22.7702702702703,0.825757575757576,-9.69230769230769,-27.5,-15.0718232044199,8.83216783216783,661,18.9413095238095,6.8,18.1,"total_fuss",281384
2020-11-23,2020,11,23,48,-22.7702702702703,0.825757575757576,-9.69230769230769,-27.5,-15.0718232044199,8.83216783216783,661,18.9413095238095,6.8,18.1,"total_velo",338820
2020-11-30,2020,11,30,49,-25.5821917808219,1.47727272727273,-22.5925925925926,-29.1703296703297,-14.4917127071823,9.42657342657343,642,14.6651785714286,6.8,18.1,"total_fahrzeug",1660539
2020-11-30,2020,11,30,49,-25.5821917808219,1.47727272727273,-22.5925925925926,-29.1703296703297,-14.4917127071823,9.42657342657343,642,14.6651785714286,6.8,18.1,"total_oev",1606000
2020-11-30,2020,11,30,49,-25.5821917808219,1.47727272727273,-22.5925925925926,-29.1703296703297,-14.4917127071823,9.42657342657343,642,14.6651785714286,6.8,18.1,"total_fuss",260079
2020-11-30,2020,11,30,49,-25.5821917808219,1.47727272727273,-22.5925925925926,-29.1703296703297,-14.4917127071823,9.42657342657343,642,14.6651785714286,6.8,18.1,"total_velo",285393
2020-12-07,2020,12,7,50,-25.3087248322148,-3.75757575757576,-17.1481481481481,-29.510989010989,-18.0994475138122,9.9020979020979,670,14.4610416666667,4.1,68.3,"total_fahrzeug",1651031
2020-12-07,2020,12,7,50,-25.3087248322148,-3.75757575757576,-17.1481481481481,-29.510989010989,-18.0994475138122,9.9020979020979,670,14.4610416666667,4.1,68.3,"total_oev",1568000
2020-12-07,2020,12,7,50,-25.3087248322148,-3.75757575757576,-17.1481481481481,-29.510989010989,-18.0994475138122,9.9020979020979,670,14.4610416666667,4.1,68.3,"total_fuss",272515
2020-12-07,2020,12,7,50,-25.3087248322148,-3.75757575757576,-17.1481481481481,-29.510989010989,-18.0994475138122,9.9020979020979,670,14.4610416666667,4.1,68.3,"total_velo",293649
2020-12-14,2020,12,14,51,-19.5238095238095,2,-10.2056074766355,-27.456043956044,-14.1098901098901,8.83916083916084,673,14.7520238095238,4.1,68.3,"total_fahrzeug",1656663
2020-12-14,2020,12,14,51,-19.5238095238095,2,-10.2056074766355,-27.456043956044,-14.1098901098901,8.83916083916084,673,14.7520238095238,4.1,68.3,"total_oev",1563000
2020-12-14,2020,12,14,51,-19.5238095238095,2,-10.2056074766355,-27.456043956044,-14.1098901098901,8.83916083916084,673,14.7520238095238,4.1,68.3,"total_fuss",280759
2020-12-14,2020,12,14,51,-19.5238095238095,2,-10.2056074766355,-27.456043956044,-14.1098901098901,8.83916083916084,673,14.7520238095238,4.1,68.3,"total_velo",302996
2020-12-21,2020,12,21,52,-41.9662162162162,-15.5,-7.19047619047619,-41.043956043956,-47.9450549450549,14.9929577464789,488,7.44315476190476,4.1,68.3,"total_fahrzeug",1330556
2020-12-21,2020,12,21,52,-41.9662162162162,-15.5,-7.19047619047619,-41.043956043956,-47.9450549450549,14.9929577464789,488,7.44315476190476,4.1,68.3,"total_oev",1099000
2020-12-21,2020,12,21,52,-41.9662162162162,-15.5,-7.19047619047619,-41.043956043956,-47.9450549450549,14.9929577464789,488,7.44315476190476,4.1,68.3,"total_fuss",229823
2020-12-21,2020,12,21,52,-41.9662162162162,-15.5,-7.19047619047619,-41.043956043956,-47.9450549450549,14.9929577464789,488,7.44315476190476,4.1,68.3,"total_velo",190267
2020-12-28,2020,12,28,53,-47.5234899328859,-11.5597014925373,3.66037735849057,-43.7582417582418,-57.5303867403315,18.7304964539007,417,10.2705952380952,4.1,68.3,"total_fahrzeug",1147713
2020-12-28,2020,12,28,53,-47.5234899328859,-11.5597014925373,3.66037735849057,-43.7582417582418,-57.5303867403315,18.7304964539007,417,10.2705952380952,4.1,68.3,"total_oev",1008000
2020-12-28,2020,12,28,53,-47.5234899328859,-11.5597014925373,3.66037735849057,-43.7582417582418,-57.5303867403315,18.7304964539007,417,10.2705952380952,4.1,68.3,"total_fuss",233299
2020-12-28,2020,12,28,53,-47.5234899328859,-11.5597014925373,3.66037735849057,-43.7582417582418,-57.5303867403315,18.7304964539007,417,10.2705952380952,4.1,68.3,"total_velo",147371
2021-01-04,2021,1,4,1,-42.1095890410959,-7.7593984962406,-5.00961538461539,-35.4450549450549,-28.6868131868132,13.4014084507042,435,18.7594047619048,2.2,110.2,"total_fahrzeug",1500146
2021-01-04,2021,1,4,1,-42.1095890410959,-7.7593984962406,-5.00961538461539,-35.4450549450549,-28.6868131868132,13.4014084507042,435,18.7594047619048,2.2,110.2,"total_oev",1407000
2021-01-04,2021,1,4,1,-42.1095890410959,-7.7593984962406,-5.00961538461539,-35.4450549450549,-28.6868131868132,13.4014084507042,435,18.7594047619048,2.2,110.2,"total_fuss",277633
2021-01-04,2021,1,4,1,-42.1095890410959,-7.7593984962406,-5.00961538461539,-35.4450549450549,-28.6868131868132,13.4014084507042,435,18.7594047619048,2.2,110.2,"total_velo",262913
2021-01-11,2021,1,11,2,-43.5743243243243,-9.91729323308271,-22.5327102803738,-32.6483516483516,-21.1978021978022,11.0492957746479,247,14.719375,2.2,110.2,"total_fahrzeug",1571003
2021-01-11,2021,1,11,2,-43.5743243243243,-9.91729323308271,-22.5327102803738,-32.6483516483516,-21.1978021978022,11.0492957746479,247,14.719375,2.2,110.2,"total_oev",1564000
2021-01-11,2021,1,11,2,-43.5743243243243,-9.91729323308271,-22.5327102803738,-32.6483516483516,-21.1978021978022,11.0492957746479,247,14.719375,2.2,110.2,"total_fuss",256809
2021-01-11,2021,1,11,2,-43.5743243243243,-9.91729323308271,-22.5327102803738,-32.6483516483516,-21.1978021978022,11.0492957746479,247,14.719375,2.2,110.2,"total_velo",192461
2021-01-18,2021,1,18,3,-52.5850340136054,-9.12781954887218,-6.06603773584906,-33.3296703296703,-24.2252747252747,11.9577464788732,212,5.44613095238095,2.2,110.2,"total_fahrzeug",1564233
2021-01-18,2021,1,18,3,-52.5850340136054,-9.12781954887218,-6.06603773584906,-33.3296703296703,-24.2252747252747,11.9577464788732,212,5.44613095238095,2.2,110.2,"total_oev",1334000
2021-01-18,2021,1,18,3,-52.5850340136054,-9.12781954887218,-6.06603773584906,-33.3296703296703,-24.2252747252747,11.9577464788732,212,5.44613095238095,2.2,110.2,"total_fuss",256753
2021-01-18,2021,1,18,3,-52.5850340136054,-9.12781954887218,-6.06603773584906,-33.3296703296703,-24.2252747252747,11.9577464788732,212,5.44613095238095,2.2,110.2,"total_velo",242110
2021-01-25,2021,1,25,4,-52.5850340136054,-6.93984962406015,-22.6915887850467,-36.6923076923077,-23.9835164835165,12.4225352112676,183,5.83785714285714,2.2,110.2,"total_fahrzeug",1605242
2021-01-25,2021,1,25,4,-52.5850340136054,-6.93984962406015,-22.6915887850467,-36.6923076923077,-23.9835164835165,12.4225352112676,183,5.83785714285714,2.2,110.2,"total_oev",1372000
2021-01-25,2021,1,25,4,-52.5850340136054,-6.93984962406015,-22.6915887850467,-36.6923076923077,-23.9835164835165,12.4225352112676,183,5.83785714285714,2.2,110.2,"total_fuss",239249
2021-01-25,2021,1,25,4,-52.5850340136054,-6.93984962406015,-22.6915887850467,-36.6923076923077,-23.9835164835165,12.4225352112676,183,5.83785714285714,2.2,110.2,"total_velo",217207
2021-02-01,2021,2,1,5,-50.5510204081633,-4.40601503759398,-10.8018867924528,-35.0659340659341,-24.4340659340659,11.6830985915493,182,7.86802045728038,5.2,33.7,"total_fahrzeug",1618219
2021-02-01,2021,2,1,5,-50.5510204081633,-4.40601503759398,-10.8018867924528,-35.0659340659341,-24.4340659340659,11.6830985915493,182,7.86802045728038,5.2,33.7,"total_oev",1363000
2021-02-01,2021,2,1,5,-50.5510204081633,-4.40601503759398,-10.8018867924528,-35.0659340659341,-24.4340659340659,11.6830985915493,182,7.86802045728038,5.2,33.7,"total_fuss",263532
2021-02-01,2021,2,1,5,-50.5510204081633,-4.40601503759398,-10.8018867924528,-35.0659340659341,-24.4340659340659,11.6830985915493,182,7.86802045728038,5.2,33.7,"total_velo",252924
2021-02-08,2021,2,8,6,-49.0272108843537,-1.75757575757576,-3.07547169811321,-32.0989010989011,-23.9010989010989,11.7605633802817,127,16.1591666666667,5.2,33.7,"total_fahrzeug",1566141
2021-02-08,2021,2,8,6,-49.0272108843537,-1.75757575757576,-3.07547169811321,-32.0989010989011,-23.9010989010989,11.7605633802817,127,16.1591666666667,5.2,33.7,"total_oev",1473000
2021-02-08,2021,2,8,6,-49.0272108843537,-1.75757575757576,-3.07547169811321,-32.0989010989011,-23.9010989010989,11.7605633802817,127,16.1591666666667,5.2,33.7,"total_fuss",240744
2021-02-08,2021,2,8,6,-49.0272108843537,-1.75757575757576,-3.07547169811321,-32.0989010989011,-23.9010989010989,11.7605633802817,127,16.1591666666667,5.2,33.7,"total_velo",145322
2021-02-15,2021,2,15,7,-44.7718120805369,2.37878787878788,39.5360824742268,-24.5659340659341,-24.353591160221,10.5874125874126,86,12.8652678571429,5.2,33.7,"total_fahrzeug",1583998
2021-02-15,2021,2,15,7,-44.7718120805369,2.37878787878788,39.5360824742268,-24.5659340659341,-24.353591160221,10.5874125874126,86,12.8652678571429,5.2,33.7,"total_oev",1270000
2021-02-15,2021,2,15,7,-44.7718120805369,2.37878787878788,39.5360824742268,-24.5659340659341,-24.353591160221,10.5874125874126,86,12.8652678571429,5.2,33.7,"total_fuss",295961
2021-02-15,2021,2,15,7,-44.7718120805369,2.37878787878788,39.5360824742268,-24.5659340659341,-24.353591160221,10.5874125874126,86,12.8652678571429,5.2,33.7,"total_velo",246645
2021-02-22,2021,2,22,8,-42.16,6.21052631578947,43.0515463917526,-23.7087912087912,-20.4198895027624,9.62237762237762,97,12.9348511904762,5.2,33.7,"total_fahrzeug",1605597
2021-02-22,2021,2,22,8,-42.16,6.21052631578947,43.0515463917526,-23.7087912087912,-20.4198895027624,9.62237762237762,97,12.9348511904762,5.2,33.7,"total_oev",1277000
2021-02-22,2021,2,22,8,-42.16,6.21052631578947,43.0515463917526,-23.7087912087912,-20.4198895027624,9.62237762237762,97,12.9348511904762,5.2,33.7,"total_fuss",334147
2021-02-22,2021,2,22,8,-42.16,6.21052631578947,43.0515463917526,-23.7087912087912,-20.4198895027624,9.62237762237762,97,12.9348511904762,5.2,33.7,"total_velo",299205
2021-03-01,2021,3,1,9,-31.9463087248322,9.06870229007634,18.8,-23.3076923076923,-18.521978021978,8.92307692307692,138,19.8502083333333,6.7,53.3,"total_fahrzeug",1728574
2021-03-01,2021,3,1,9,-31.9463087248322,9.06870229007634,18.8,-23.3076923076923,-18.521978021978,8.92307692307692,138,19.8502083333333,6.7,53.3,"total_oev",1569000
2021-03-01,2021,3,1,9,-31.9463087248322,9.06870229007634,18.8,-23.3076923076923,-18.521978021978,8.92307692307692,138,19.8502083333333,6.7,53.3,"total_fuss",327055
2021-03-01,2021,3,1,9,-31.9463087248322,9.06870229007634,18.8,-23.3076923076923,-18.521978021978,8.92307692307692,138,19.8502083333333,6.7,53.3,"total_velo",334659
2021-03-08,2021,3,8,10,-34.6486486486486,7.86363636363636,3.75,-26.9010989010989,-17.0989010989011,9.48251748251748,162,11.3147321428571,6.7,53.3,"total_fahrzeug",1715052
2021-03-08,2021,3,8,10,-34.6486486486486,7.86363636363636,3.75,-26.9010989010989,-17.0989010989011,9.48251748251748,162,11.3147321428571,6.7,53.3,"total_oev",1536000
2021-03-08,2021,3,8,10,-34.6486486486486,7.86363636363636,3.75,-26.9010989010989,-17.0989010989011,9.48251748251748,162,11.3147321428571,6.7,53.3,"total_fuss",278574
2021-03-08,2021,3,8,10,-34.6486486486486,7.86363636363636,3.75,-26.9010989010989,-17.0989010989011,9.48251748251748,162,11.3147321428571,6.7,53.3,"total_velo",301939
2021-03-15,2021,3,15,11,-36.6959459459459,6.44274809160305,2.84466019417476,-27.3791208791209,-17.6961325966851,10.006993006993,191,7.66810794234897,6.7,53.3,"total_fahrzeug",1719352
2021-03-15,2021,3,15,11,-36.6959459459459,6.44274809160305,2.84466019417476,-27.3791208791209,-17.6961325966851,10.006993006993,191,7.66810794234897,6.7,53.3,"total_oev",1529000
2021-03-15,2021,3,15,11,-36.6959459459459,6.44274809160305,2.84466019417476,-27.3791208791209,-17.6961325966851,10.006993006993,191,7.66810794234897,6.7,53.3,"total_fuss",271764
2021-03-15,2021,3,15,11,-36.6959459459459,6.44274809160305,2.84466019417476,-27.3791208791209,-17.6961325966851,10.006993006993,191,7.66810794234897,6.7,53.3,"total_velo",278385
2021-03-22,2021,3,22,12,-29.6510067114094,12.3358778625954,46.1684210526316,-18.5769230769231,-14.5359116022099,7.97202797202797,228,7.81162079510703,6.7,53.3,"total_fahrzeug",1745706
2021-03-22,2021,3,22,12,-29.6510067114094,12.3358778625954,46.1684210526316,-18.5769230769231,-14.5359116022099,7.97202797202797,228,7.81162079510703,6.7,53.3,"total_oev",1551000
2021-03-22,2021,3,22,12,-29.6510067114094,12.3358778625954,46.1684210526316,-18.5769230769231,-14.5359116022099,7.97202797202797,228,7.81162079510703,6.7,53.3,"total_fuss",324994
2021-03-22,2021,3,22,12,-29.6510067114094,12.3358778625954,46.1684210526316,-18.5769230769231,-14.5359116022099,7.97202797202797,228,7.81162079510703,6.7,53.3,"total_velo",365825
2021-03-29,2021,3,29,13,-31.0662251655629,11.3636363636364,79.3720930232558,-15.9835164835165,-25.9502762430939,8.20979020979021,247,8.10759606791778,6.7,53.3,"total_fahrzeug",1622155
2021-03-29,2021,3,29,13,-31.0662251655629,11.3636363636364,79.3720930232558,-15.9835164835165,-25.9502762430939,8.20979020979021,247,8.10759606791778,6.7,53.3,"total_oev",1367000
2021-03-29,2021,3,29,13,-31.0662251655629,11.3636363636364,79.3720930232558,-15.9835164835165,-25.9502762430939,8.20979020979021,247,8.10759606791778,6.7,53.3,"total_fuss",338076
2021-03-29,2021,3,29,13,-31.0662251655629,11.3636363636364,79.3720930232558,-15.9835164835165,-25.9502762430939,8.20979020979021,247,8.10759606791778,6.7,53.3,"total_velo",345726
2021-04-05,2021,4,5,14,-35.2133333333333,1.62121212121212,44.4285714285714,-24.1648351648352,-30.3812154696133,11.112676056338,255,4.19778256852479,,,"total_fahrzeug",1606027
2021-04-05,2021,4,5,14,-35.2133333333333,1.62121212121212,44.4285714285714,-24.1648351648352,-30.3812154696133,11.112676056338,255,4.19778256852479,,,"total_oev",1322000
2021-04-05,2021,4,5,14,-35.2133333333333,1.62121212121212,44.4285714285714,-24.1648351648352,-30.3812154696133,11.112676056338,255,4.19778256852479,,,"total_fuss",286245
2021-04-05,2021,4,5,14,-35.2133333333333,1.62121212121212,44.4285714285714,-24.1648351648352,-30.3812154696133,11.112676056338,255,4.19778256852479,,,"total_velo",272222
2021-04-12,2021,4,12,15,-32.1486486486486,9.45038167938931,28.82,-24.6813186813187,-19.3977900552486,9.4055944055944,319,8.01997354497355,,,"total_fahrzeug",1752538
2021-04-12,2021,4,12,15,-32.1486486486486,9.45038167938931,28.82,-24.6813186813187,-19.3977900552486,9.4055944055944,319,8.01997354497355,,,"total_oev",1564000
2021-04-12,2021,4,12,15,-32.1486486486486,9.45038167938931,28.82,-24.6813186813187,-19.3977900552486,9.4055944055944,319,8.01997354497355,,,"total_fuss",310634
2021-04-12,2021,4,12,15,-32.1486486486486,9.45038167938931,28.82,-24.6813186813187,-19.3977900552486,9.4055944055944,319,8.01997354497355,,,"total_velo",312504
2021-04-19,2021,4,19,16,,,,,,,367,10.4807803468208,,,"total_fahrzeug",1782519
2021-04-19,2021,4,19,16,,,,,,,367,10.4807803468208,,,"total_oev",1629000
2021-04-19,2021,4,19,16,,,,,,,367,10.4807803468208,,,"total_fuss",335998
2021-04-19,2021,4,19,16,,,,,,,367,10.4807803468208,,,"total_velo",424153
2021-04-26,2021,4,26,17,,,,,,,368,11.9353875968992,,,"total_fahrzeug",1733844
2021-04-26,2021,4,26,17,,,,,,,368,11.9353875968992,,,"total_oev",1573000
2021-04-26,2021,4,26,17,,,,,,,368,11.9353875968992,,,"total_fuss",37264
2021-04-26,2021,4,26,17,,,,,,,368,11.9353875968992,,,"total_velo",91521
2021-05-03,2021,5,3,18,,,,,,,281,4.23958333333333,,,"total_fahrzeug",1735920
2021-05-03,2021,5,3,18,,,,,,,281,4.23958333333333,,,"total_oev",
2021-05-03,2021,5,3,18,,,,,,,281,4.23958333333333,,,"total_fuss",
2021-05-03,2021,5,3,18,,,,,,,281,4.23958333333333,,,"total_velo",
